"Order.ID","Order.Date","Ship.Date","Ship.Mode","Customer.ID","City","State","Postal.Code","Region","Product.ID","Product.Name","Segment","Category","Sub.Category","Revenue","Quantity","Discount","Profit"
"CA-2013-143364","7/14/2013","7/19/2013","Second Class","TG-21310","Mesa","Arizona",85204,"West","FUR-CH-10004287","SAFCO Arco Folding Chair","Consumer","Furniture","Chairs",441.92,2,0.2,49.72
"CA-2013-143364","7/14/2013","7/19/2013","Second Class","TG-21310","Mesa","Arizona",85204,"West","FUR-BO-10001608","Hon Metal Bookcases, Black","Consumer","Furniture","Bookcases",127.764,6,0.7,-191.65
"CA-2012-100972","11/19/2012","11/24/2012","Second Class","DB-13360","Salt Lake City","Utah",84106,"West","OFF-PA-10000357","Xerox 1888","Home Office","Office Supplies","Paper",166.44,3,0,79.89
"CA-2014-136994","5/28/2014","6/3/2014","Standard Class","LS-17245","Los Angeles","California",90045,"West","OFF-PA-10000575","Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page","Consumer","Office Supplies","Paper",13.38,2,0,6.15
"US-2015-166233","7/4/2015","7/10/2015","Standard Class","MO-17950","Jacksonville","North Carolina",28540,"South","TEC-AC-10002167","Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive","Consumer","Technology","Accessories",24,2,0.2,-2.7
"CA-2015-122112","9/26/2015","9/30/2015","Standard Class","CA-11965","Lakewood","Ohio",44107,"East","OFF-EN-10004459","Security-Tint Envelopes","Corporate","Office Supplies","Envelopes",24.448,4,0.2,8.86
"CA-2014-101672","10/4/2014","10/8/2014","Standard Class","DB-12910","Lake Forest","California",92630,"West","OFF-LA-10002271","Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set","Home Office","Office Supplies","Labels",6.16,2,0,2.96
"CA-2014-101672","10/4/2014","10/8/2014","Standard Class","DB-12910","Lake Forest","California",92630,"West","FUR-CH-10004063","Global Deluxe High-Back Manager's Chair","Home Office","Furniture","Chairs",915.136,4,0.2,102.95
"CA-2014-101672","10/4/2014","10/8/2014","Standard Class","DB-12910","Lake Forest","California",92630,"West","OFF-PA-10004610","Xerox 1900","Home Office","Office Supplies","Paper",8.56,2,0,3.85
"CA-2014-101672","10/4/2014","10/8/2014","Standard Class","DB-12910","Lake Forest","California",92630,"West","OFF-PA-10001878","Xerox 1891","Home Office","Office Supplies","Paper",97.82,2,0,45.98
"CA-2015-168403","9/10/2015","9/16/2015","Standard Class","DK-12835","Portland","Oregon",97206,"West","OFF-PA-10002036","Xerox 1930","Corporate","Office Supplies","Paper",31.104,6,0.2,11.28
"CA-2015-168403","9/10/2015","9/16/2015","Standard Class","DK-12835","Portland","Oregon",97206,"West","OFF-AP-10003278","Belkin 7-Outlet SurgeMaster Home Series","Corporate","Office Supplies","Appliances",11.176,1,0.2,0.84
"CA-2013-148705","3/12/2013","3/18/2013","Standard Class","EB-14170","Charlotte","North Carolina",28205,"South","OFF-LA-10001641","Avery 518","Consumer","Office Supplies","Labels",5.04,2,0.2,1.76
"CA-2014-160241","11/30/2014","12/5/2014","Second Class","DR-12940","Aurora","Illinois",60505,"Central","FUR-FU-10003806","Tenex Chairmat w/ Average Lip, 45"" x 53""","Home Office","Furniture","Furnishings",242.176,4,0.6,-302.72
"CA-2014-155747","6/15/2014","6/22/2014","Standard Class","JS-15685","Philadelphia","Pennsylvania",19140,"East","FUR-TA-10003392","Global Adaptabilities Conference Tables","Corporate","Furniture","Tables",337.176,2,0.4,-118.01
"CA-2015-118017","12/4/2015","12/7/2015","Second Class","LC-16870","Thornton","Colorado",80229,"West","OFF-AR-10003856","Newell 344","Consumer","Office Supplies","Art",13.344,6,0.2,1
"CA-2015-118017","12/4/2015","12/7/2015","Second Class","LC-16870","Thornton","Colorado",80229,"West","TEC-AC-10002006","Memorex Micro Travel Drive 16 GB","Consumer","Technology","Accessories",76.752,6,0.2,10.55
"CA-2015-118017","12/4/2015","12/7/2015","Second Class","LC-16870","Thornton","Colorado",80229,"West","TEC-AC-10002006","Memorex Micro Travel Drive 16 GB","Consumer","Technology","Accessories",102.336,8,0.2,14.07
"CA-2015-118017","12/4/2015","12/7/2015","Second Class","LC-16870","Thornton","Colorado",80229,"West","OFF-PA-10002246","Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book","Consumer","Office Supplies","Paper",10.32,2,0.2,3.74
"CA-2015-118017","12/4/2015","12/7/2015","Second Class","LC-16870","Thornton","Colorado",80229,"West","OFF-SU-10004782","Elite 5"" Scissors","Consumer","Office Supplies","Supplies",47.32,7,0.2,5.92
"CA-2015-118017","12/4/2015","12/7/2015","Second Class","LC-16870","Thornton","Colorado",80229,"West","FUR-FU-10004351","Staple-based wall hangings","Consumer","Furniture","Furnishings",23.376,3,0.2,7.01
"CA-2015-118017","12/4/2015","12/7/2015","Second Class","LC-16870","Thornton","Colorado",80229,"West","FUR-FU-10004270","Eldon Image Series Desk Accessories, Burgundy","Consumer","Furniture","Furnishings",16.72,5,0.2,3.34
"CA-2015-118017","12/4/2015","12/7/2015","Second Class","LC-16870","Thornton","Colorado",80229,"West","FUR-FU-10004053","DAX Two-Tone Silver Metal Document Frame","Consumer","Furniture","Furnishings",16.192,1,0.2,4.66
"CA-2014-113117","8/17/2014","8/23/2014","Standard Class","JP-15520","Davis","California",95616,"West","OFF-PA-10000019","Xerox 1931","Consumer","Office Supplies","Paper",32.4,5,0,15.55
"CA-2014-148684","12/26/2014","12/30/2014","Standard Class","TS-21655","Fayetteville","Arkansas",72701,"South","OFF-AR-10003811","Newell 327","Consumer","Office Supplies","Art",19.89,9,0,5.37
"CA-2014-148684","12/26/2014","12/30/2014","Standard Class","TS-21655","Fayetteville","Arkansas",72701,"South","TEC-AC-10001838","Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset","Consumer","Technology","Accessories",399.98,2,0,171.99
"CA-2014-148684","12/26/2014","12/30/2014","Standard Class","TS-21655","Fayetteville","Arkansas",72701,"South","FUR-FU-10003553","Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock","Consumer","Furniture","Furnishings",343.85,5,0,137.54
"CA-2014-148684","12/26/2014","12/30/2014","Standard Class","TS-21655","Fayetteville","Arkansas",72701,"South","OFF-PA-10003302","Xerox 1906","Consumer","Office Supplies","Paper",106.32,3,0,49.97
"CA-2015-125367","7/24/2015","7/31/2015","Standard Class","NM-18445","New York City","New York",10011,"East","OFF-BI-10002412","Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders","Home Office","Office Supplies","Binders",13.92,3,0.2,4.35
"CA-2015-124744","6/22/2015","6/26/2015","Standard Class","EH-14125","Wheeling","West Virginia",26003,"East","OFF-BI-10002852","Ibico Standard Transparent Covers","Home Office","Office Supplies","Binders",82.4,5,0,40.38
"CA-2015-124744","6/22/2015","6/26/2015","Standard Class","EH-14125","Wheeling","West Virginia",26003,"East","OFF-BI-10000145","Zipper Ring Binder Pockets","Home Office","Office Supplies","Binders",6.24,2,0,3.06
"CA-2015-124744","6/22/2015","6/26/2015","Standard Class","EH-14125","Wheeling","West Virginia",26003,"East","OFF-PA-10001970","Xerox 1908","Home Office","Office Supplies","Paper",447.84,8,0,219.44
"CA-2015-128363","8/14/2015","8/19/2015","Standard Class","DC-12850","Memphis","Tennessee",38109,"South","OFF-AP-10001563","Belkin Premiere Surge Master II 8-outlet surge protector","Consumer","Office Supplies","Appliances",272.048,7,0.2,30.61
"CA-2015-128363","8/14/2015","8/19/2015","Standard Class","DC-12850","Memphis","Tennessee",38109,"South","OFF-BI-10001359","GBC DocuBind TL300 Electric Binding System","Consumer","Office Supplies","Binders",1614.582,6,0.7,-1237.85
"CA-2015-128363","8/14/2015","8/19/2015","Standard Class","DC-12850","Memphis","Tennessee",38109,"South","OFF-FA-10003495","Staples","Consumer","Office Supplies","Fasteners",24.32,5,0.2,9.12
"CA-2015-128363","8/14/2015","8/19/2015","Standard Class","DC-12850","Memphis","Tennessee",38109,"South","TEC-AC-10003709","Maxell 4.7GB DVD-R 5/Pack","Consumer","Technology","Accessories",1.584,2,0.2,0.48
"CA-2015-128363","8/14/2015","8/19/2015","Standard Class","DC-12850","Memphis","Tennessee",38109,"South","FUR-FU-10003268","Eldon Radial Chair Mat for Low to Medium Pile Carpets","Consumer","Furniture","Furnishings",31.984,1,0.2,0
"CA-2015-128363","8/14/2015","8/19/2015","Standard Class","DC-12850","Memphis","Tennessee",38109,"South","OFF-EN-10003845","Colored Envelopes","Consumer","Office Supplies","Envelopes",14.76,5,0.2,4.8
"CA-2015-128363","8/14/2015","8/19/2015","Standard Class","DC-12850","Memphis","Tennessee",38109,"South","FUR-CH-10002073","Hon Olson Stacker Chairs","Consumer","Furniture","Chairs",423.648,2,0.2,47.66
"CA-2013-126669","11/7/2013","11/13/2013","Standard Class","DO-13645","Houston","Texas",77036,"Central","OFF-PA-10001357","Xerox 1886","Consumer","Office Supplies","Paper",76.64,2,0.2,26.82
"US-2013-118766","10/15/2013","10/22/2013","Standard Class","LS-16975","Dallas","Texas",75217,"Central","OFF-EN-10001415","Staple envelope","Home Office","Office Supplies","Envelopes",4.464,1,0.2,1.67
"US-2013-118766","10/15/2013","10/22/2013","Standard Class","LS-16975","Dallas","Texas",75217,"Central","OFF-BI-10002813","Avery Reinforcements for Hole-Punch Pages","Home Office","Office Supplies","Binders",3.96,10,0.8,-6.93
"CA-2014-112585","7/31/2014","8/3/2014","First Class","RW-19630","San Francisco","California",94122,"West","OFF-AP-10003849","Hoover Shoulder Vac Commercial Portable Vacuum","Corporate","Office Supplies","Appliances",715.64,2,0,178.91
"CA-2014-149762","12/4/2014","12/8/2014","Standard Class","RD-19720","Morgan Hill","California",95037,"West","FUR-TA-10004147","Hon 4060 Series Tables","Consumer","Furniture","Tables",268.704,3,0.2,6.72
"CA-2014-149762","12/4/2014","12/8/2014","Standard Class","RD-19720","Morgan Hill","California",95037,"West","OFF-AR-10001662","Rogers Handheld Barrel Pencil Sharpener","Consumer","Office Supplies","Art",21.92,8,0,5.92
"CA-2014-149762","12/4/2014","12/8/2014","Standard Class","RD-19720","Morgan Hill","California",95037,"West","OFF-ST-10001558","Acco Perma 4000 Stacking Storage Drawers","Consumer","Office Supplies","Storage",48.72,3,0,7.31
"CA-2014-149762","12/4/2014","12/8/2014","Standard Class","RD-19720","Morgan Hill","California",95037,"West","FUR-BO-10001337","O'Sullivan Living Dimensions 2-Shelf Bookcases","Consumer","Furniture","Bookcases",205.666,2,0.15,-12.1
"CA-2014-167605","4/29/2014","5/1/2014","Second Class","RB-19570","Saint Charles","Illinois",60174,"Central","FUR-FU-10001602","Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear","Consumer","Furniture","Furnishings",30.344,2,0.6,-31.86
"US-2015-105697","8/26/2015","8/28/2015","First Class","JE-15715","Cleveland","Ohio",44105,"East","OFF-ST-10003996","Letter/Legal File Tote with Clear Snap-On Lid, Black Granite","Consumer","Office Supplies","Storage",25.696,2,0.2,1.93
"CA-2015-165323","6/18/2015","6/22/2015","Standard Class","SR-20740","New York City","New York",10024,"East","TEC-MA-10003673","Hewlett-Packard Desktjet 6988DT Refurbished Printer","Home Office","Technology","Machines",3404.5,5,0,1668.21
"CA-2015-165323","6/18/2015","6/22/2015","Standard Class","SR-20740","New York City","New York",10024,"East","TEC-AC-10004992","Kingston Digital DataTraveler 64GB USB 2.0","Home Office","Technology","Accessories",101.34,3,0,8.11
"CA-2013-110891","11/20/2013","11/24/2013","Standard Class","PO-19195","Philadelphia","Pennsylvania",19140,"East","FUR-CH-10002880","Global High-Back Leather Tilter, Burgundy","Home Office","Furniture","Chairs",344.372,4,0.3,-93.47
"CA-2015-100783","9/5/2015","9/9/2015","Second Class","JK-16120","Garland","Texas",75043,"Central","OFF-AR-10000380","Hunt PowerHouse Electric Pencil Sharpener, Blue","Home Office","Office Supplies","Art",30.384,1,0.2,3.8
"CA-2013-152513","7/4/2013","7/8/2013","Second Class","JP-16135","San Diego","California",92024,"West","OFF-BI-10002706","Avery Premier Heavy-Duty Binder with Round Locking Rings","Home Office","Office Supplies","Binders",22.848,2,0.2,7.43
"CA-2015-139822","9/16/2015","9/22/2015","Standard Class","Dp-13240","Waterbury","Connecticut",6708,"East","OFF-ST-10000943","Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black","Home Office","Office Supplies","Storage",38.62,2,0,10.81
"CA-2015-139822","9/16/2015","9/22/2015","Standard Class","Dp-13240","Waterbury","Connecticut",6708,"East","TEC-AC-10001090","Micro Innovations Wireless Classic Keyboard with Mouse","Home Office","Technology","Accessories",59.98,2,0,10.8
"CA-2015-107713","3/14/2015","3/18/2015","Standard Class","JB-16000","Columbia","Maryland",21044,"East","OFF-BI-10002026","Avery Arch Ring Binders","Consumer","Office Supplies","Binders",174.3,3,0,81.92
"CA-2015-134096","9/25/2015","9/30/2015","Standard Class","PP-18955","Hollywood","Florida",33021,"South","TEC-PH-10000526","Vtech CS6719","Home Office","Technology","Phones",383.96,5,0.2,38.4
"CA-2015-134096","9/25/2015","9/30/2015","Standard Class","PP-18955","Hollywood","Florida",33021,"South","OFF-BI-10004002","Wilson Jones International Size A4 Ring Binders","Home Office","Office Supplies","Binders",15.57,3,0.7,-11.42
"CA-2014-125843","8/14/2014","8/17/2014","First Class","RF-19840","Springfield","Virginia",22153,"South","OFF-BI-10002309","Avery Heavy-Duty EZD  Binder With Locking Rings","Consumer","Office Supplies","Binders",22.32,4,0,10.71
"CA-2014-125843","8/14/2014","8/17/2014","First Class","RF-19840","Springfield","Virginia",22153,"South","OFF-LA-10003923","Alphabetical Labels for Top Tab Filing","Consumer","Office Supplies","Labels",103.6,7,0,51.8
"CA-2015-120404","11/21/2015","11/25/2015","Second Class","KH-16330","New York City","New York",10035,"East","TEC-AC-10003433","Maxell 4.7GB DVD+R 5/Pack","Corporate","Technology","Accessories",2.97,3,0,1.34
"CA-2015-120404","11/21/2015","11/25/2015","Second Class","KH-16330","New York City","New York",10035,"East","TEC-PH-10001363","Apple iPhone 5S","Corporate","Technology","Phones",569.99,1,0,171
"CA-2015-120404","11/21/2015","11/25/2015","Second Class","KH-16330","New York City","New York",10035,"East","FUR-FU-10000820","Tensor Brushed Steel Torchiere Floor Lamp","Corporate","Furniture","Furnishings",50.97,3,0,9.17
"CA-2015-167549","7/26/2015","7/28/2015","First Class","EM-14200","Dallas","Texas",75217,"Central","FUR-TA-10004767","Safco Drafting Table","Home Office","Furniture","Tables",298.116,6,0.3,-4.26
"CA-2014-120082","3/26/2014","3/28/2014","Second Class","DK-12835","New York City","New York",10024,"East","OFF-AR-10001955","Newell 319","Corporate","Office Supplies","Art",59.52,3,0,17.86
"US-2014-168095","7/16/2014","7/21/2014","Standard Class","MC-17425","Portland","Oregon",97206,"West","FUR-CH-10004886","Bevis Steel Folding Chairs","Corporate","Furniture","Chairs",230.28,3,0.2,23.03
"US-2014-168095","7/16/2014","7/21/2014","Standard Class","MC-17425","Portland","Oregon",97206,"West","OFF-PA-10003641","Xerox 1909","Corporate","Office Supplies","Paper",105.52,5,0.2,34.29
"CA-2015-166093","8/18/2015","8/25/2015","Standard Class","RW-19540","Brentwood","California",94513,"West","OFF-EN-10003134","Staple envelope","Corporate","Office Supplies","Envelopes",23.36,2,0,11.68
"CA-2015-166093","8/18/2015","8/25/2015","Standard Class","RW-19540","Brentwood","California",94513,"West","TEC-PH-10002564","OtterBox Defender Series Case - Samsung Galaxy S4","Corporate","Technology","Phones",71.976,3,0.2,9
"CA-2015-166093","8/18/2015","8/25/2015","Standard Class","RW-19540","Brentwood","California",94513,"West","OFF-PA-10003893","Xerox 1962","Corporate","Office Supplies","Paper",8.56,2,0,3.85
"CA-2015-166093","8/18/2015","8/25/2015","Standard Class","RW-19540","Brentwood","California",94513,"West","OFF-BI-10000174","Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear","Corporate","Office Supplies","Binders",13.92,3,0.2,4.87
"CA-2015-166093","8/18/2015","8/25/2015","Standard Class","RW-19540","Brentwood","California",94513,"West","OFF-AP-10001058","Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators","Corporate","Office Supplies","Appliances",2518.29,9,0,654.76
"CA-2015-166093","8/18/2015","8/25/2015","Standard Class","RW-19540","Brentwood","California",94513,"West","OFF-ST-10001496","Standard Rollaway File with Lock","Corporate","Office Supplies","Storage",540.57,3,0,140.55
"CA-2015-166093","8/18/2015","8/25/2015","Standard Class","RW-19540","Brentwood","California",94513,"West","OFF-BI-10004230","GBC Recycled Grain Textured Covers","Corporate","Office Supplies","Binders",221.056,8,0.2,77.37
"CA-2014-146325","12/15/2014","12/18/2014","First Class","DS-13180","San Diego","California",92037,"West","FUR-CH-10001146","Global Task Chair, Black","Corporate","Furniture","Chairs",81.424,2,0.2,-9.16
"CA-2014-146325","12/15/2014","12/18/2014","First Class","DS-13180","San Diego","California",92037,"West","OFF-ST-10001590","Tenex Personal Project File with Scoop Front Design, Black","Corporate","Office Supplies","Storage",134.8,10,0,35.05
"CA-2015-134194","12/26/2015","1/2/2016","Standard Class","GA-14725","Dallas","Texas",75081,"Central","OFF-BI-10003684","Wilson Jones Legal Size Ring Binders","Consumer","Office Supplies","Binders",39.582,9,0.8,-59.37
"CA-2015-134194","12/26/2015","1/2/2016","Standard Class","GA-14725","Dallas","Texas",75081,"Central","OFF-SU-10000946","Staple remover","Consumer","Office Supplies","Supplies",44.688,7,0.2,5.03
"CA-2015-134194","12/26/2015","1/2/2016","Standard Class","GA-14725","Dallas","Texas",75081,"Central","OFF-AR-10001615","Newell 34","Consumer","Office Supplies","Art",31.744,2,0.2,2.38
"CA-2015-134194","12/26/2015","1/2/2016","Standard Class","GA-14725","Dallas","Texas",75081,"Central","OFF-BI-10001597","Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue","Consumer","Office Supplies","Binders",40.98,5,0.8,-65.57
"CA-2015-134194","12/26/2015","1/2/2016","Standard Class","GA-14725","Dallas","Texas",75081,"Central","OFF-BI-10001116","Wilson Jones 1"" Hanging DublLock Ring Binders","Consumer","Office Supplies","Binders",3.168,3,0.8,-5.07
"CA-2012-131009","3/1/2012","3/5/2012","Standard Class","SC-20380","El Paso","Texas",79907,"Central","OFF-FA-10004395","Plymouth Boxed Rubber Bands by Plymouth","Consumer","Office Supplies","Fasteners",18.84,5,0.2,-3.53
"CA-2012-131009","3/1/2012","3/5/2012","Standard Class","SC-20380","El Paso","Texas",79907,"Central","FUR-CH-10001270","Harbour Creations Steel Folding Chair","Consumer","Furniture","Chairs",362.25,6,0.3,0
"CA-2012-131009","3/1/2012","3/5/2012","Standard Class","SC-20380","El Paso","Texas",79907,"Central","FUR-FU-10001095","DAX Black Cherry Wood-Tone Poster Frame","Consumer","Furniture","Furnishings",63.552,6,0.6,-34.95
"CA-2012-131009","3/1/2012","3/5/2012","Standard Class","SC-20380","El Paso","Texas",79907,"Central","OFF-ST-10001469","Fellowes Bankers Box Recycled Super Stor/Drawer","Consumer","Office Supplies","Storage",129.552,3,0.2,-22.67
"CA-2013-145814","11/19/2013","11/24/2013","Standard Class","KD-16345","New York City","New York",10035,"East","OFF-BI-10003196","Accohide Poly Flexible Ring Binders","Consumer","Office Supplies","Binders",5.984,2,0.2,2.24
"CA-2013-145814","11/19/2013","11/24/2013","Standard Class","KD-16345","New York City","New York",10035,"East","TEC-PH-10002200","Aastra 6757i CT Wireless VoIP phone","Consumer","Technology","Phones",861.76,4,0,249.91
"CA-2012-138359","4/1/2012","4/6/2012","Standard Class","KH-16330","Revere","Massachusetts",2151,"East","OFF-ST-10000636","Rogers Profile Extra Capacity Storage Tub","Corporate","Office Supplies","Storage",66.96,4,0,2.68
"CA-2012-138359","4/1/2012","4/6/2012","Standard Class","KH-16330","Revere","Massachusetts",2151,"East","OFF-BI-10000145","Zipper Ring Binder Pockets","Corporate","Office Supplies","Binders",6.24,2,0,3.06
"CA-2015-131807","10/6/2015","10/11/2015","Standard Class","GG-14650","Chico","California",95928,"West","FUR-CH-10001190","Global Deluxe High-Back Office Chair in Storm","Corporate","Furniture","Chairs",435.168,4,0.2,-59.84
"CA-2015-131807","10/6/2015","10/11/2015","Standard Class","GG-14650","Chico","California",95928,"West","OFF-FA-10002780","Staples","Corporate","Office Supplies","Fasteners",14.9,5,0,6.85
"CA-2015-131807","10/6/2015","10/11/2015","Standard Class","GG-14650","Chico","California",95928,"West","OFF-AP-10004052","Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk","Corporate","Office Supplies","Appliances",15.8,4,0,4.11
"CA-2015-131807","10/6/2015","10/11/2015","Standard Class","GG-14650","Chico","California",95928,"West","FUR-FU-10004666","DAX Clear Channel Poster Frame","Corporate","Furniture","Furnishings",72.9,5,0,26.97
"CA-2015-131807","10/6/2015","10/11/2015","Standard Class","GG-14650","Chico","California",95928,"West","FUR-TA-10004086","KI Adjustable-Height Table","Corporate","Furniture","Tables",206.352,3,0.2,5.16
"CA-2015-131807","10/6/2015","10/11/2015","Standard Class","GG-14650","Chico","California",95928,"West","TEC-PH-10000702","Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White","Corporate","Technology","Phones",7.992,1,0.2,2.7
"CA-2015-104864","11/19/2015","11/24/2015","Second Class","JS-15685","Miramar","Florida",33023,"South","OFF-ST-10002301","Tennsco Commercial Shelving","Corporate","Office Supplies","Storage",81.36,5,0.2,-19.32
"CA-2015-104864","11/19/2015","11/24/2015","Second Class","JS-15685","Miramar","Florida",33023,"South","OFF-BI-10001636","Ibico Plastic and Wire Spiral Binding Combs","Corporate","Office Supplies","Binders",20.232,8,0.7,-16.19
"CA-2015-104864","11/19/2015","11/24/2015","Second Class","JS-15685","Miramar","Florida",33023,"South","OFF-AP-10002684","Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection","Corporate","Office Supplies","Appliances",389.056,4,0.2,48.63
"CA-2015-104864","11/19/2015","11/24/2015","Second Class","JS-15685","Miramar","Florida",33023,"South","OFF-PA-10004609","Xerox 221","Corporate","Office Supplies","Paper",20.736,4,0.2,7.26
"CA-2015-104864","11/19/2015","11/24/2015","Second Class","JS-15685","Miramar","Florida",33023,"South","OFF-PA-10003309","Xerox 211","Corporate","Office Supplies","Paper",41.472,8,0.2,14.52
"CA-2013-138219","3/23/2013","3/30/2013","Standard Class","BP-11095","Los Angeles","California",90049,"West","OFF-PA-10000380","REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages","Corporate","Office Supplies","Paper",33.36,4,0,16.68
"CA-2014-157707","10/11/2014","10/13/2014","First Class","CC-12610","Denver","Colorado",80219,"West","FUR-BO-10001567","Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled","Corporate","Furniture","Bookcases",90.882,3,0.7,-190.85
"CA-2014-157707","10/11/2014","10/13/2014","First Class","CC-12610","Denver","Colorado",80219,"West","TEC-PH-10002583","iOttie HLCRIO102 Car Mount","Corporate","Technology","Phones",15.992,1,0.2,-3
"CA-2014-157707","10/11/2014","10/13/2014","First Class","CC-12610","Denver","Colorado",80219,"West","FUR-CH-10004853","Global Manager's Adjustable Task Chair, Storm","Corporate","Furniture","Chairs",120.784,1,0.2,13.59
"US-2013-126753","8/16/2013","8/20/2013","Standard Class","SP-20860","Philadelphia","Pennsylvania",19134,"East","TEC-PH-10003580","Cisco IP Phone 7961G-GE VoIP phone","Corporate","Technology","Phones",519.792,4,0.4,-112.62
"US-2013-126753","8/16/2013","8/20/2013","Standard Class","SP-20860","Philadelphia","Pennsylvania",19134,"East","TEC-AC-10004227","SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card","Corporate","Technology","Accessories",31.176,3,0.2,-5.46
"US-2013-126753","8/16/2013","8/20/2013","Standard Class","SP-20860","Philadelphia","Pennsylvania",19134,"East","OFF-PA-10002787","Xerox 227","Corporate","Office Supplies","Paper",10.368,2,0.2,3.63
"US-2013-126753","8/16/2013","8/20/2013","Standard Class","SP-20860","Philadelphia","Pennsylvania",19134,"East","OFF-BI-10003981","Avery Durable Plastic 1"" Binders","Corporate","Office Supplies","Binders",2.724,2,0.7,-1.91
"US-2013-126753","8/16/2013","8/20/2013","Standard Class","SP-20860","Philadelphia","Pennsylvania",19134,"East","FUR-FU-10001488","Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped","Corporate","Furniture","Furnishings",254.352,3,0.2,0
"US-2013-126753","8/16/2013","8/20/2013","Standard Class","SP-20860","Philadelphia","Pennsylvania",19134,"East","OFF-BI-10003727","Avery Durable Slant Ring Binders With Label Holder","Corporate","Office Supplies","Binders",3.762,3,0.7,-2.76
"US-2013-126753","8/16/2013","8/20/2013","Standard Class","SP-20860","Philadelphia","Pennsylvania",19134,"East","OFF-PA-10000130","Xerox 199","Corporate","Office Supplies","Paper",10.272,3,0.2,3.21
"CA-2012-166051","5/31/2012","6/5/2012","Standard Class","JK-15625","Jackson","Mississippi",39212,"South","TEC-PH-10002680","Samsung Galaxy Note 3","Consumer","Technology","Phones",659.97,3,0,197.99
"CA-2012-166051","5/31/2012","6/5/2012","Standard Class","JK-15625","Jackson","Mississippi",39212,"South","TEC-PH-10002538","Grandstream GXP1160 VoIP phone","Consumer","Technology","Phones",113.73,3,0,32.98
"CA-2013-113040","8/27/2013","8/31/2013","Standard Class","CC-12100","Los Angeles","California",90045,"West","OFF-BI-10001249","Avery Heavy-Duty EZD View Binder with Locking Rings","Home Office","Office Supplies","Binders",5.104,1,0.2,1.66
"CA-2012-103800","1/4/2012","1/8/2012","Standard Class","DP-13000","Houston","Texas",77095,"Central","OFF-PA-10000174","Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book","Consumer","Office Supplies","Paper",16.448,2,0.2,5.55
"CA-2012-113383","9/10/2012","9/13/2012","First Class","SF-20065","Clifton","New Jersey",7011,"East","OFF-AP-10004532","Kensington 6 Outlet Guardian Standard Surge Protector","Consumer","Office Supplies","Appliances",81.92,4,0,22.12
"CA-2012-113383","9/10/2012","9/13/2012","First Class","SF-20065","Clifton","New Jersey",7011,"East","FUR-FU-10001986","Dana Fluorescent Magnifying Lamp, White, 36""","Consumer","Furniture","Furnishings",254.9,5,0,76.47
"CA-2015-152499","1/23/2015","1/26/2015","Second Class","EH-13765","Chicago","Illinois",60623,"Central","OFF-FA-10002975","Staples","Corporate","Office Supplies","Fasteners",15.12,5,0.2,4.91
"CA-2015-152499","1/23/2015","1/26/2015","Second Class","EH-13765","Chicago","Illinois",60623,"Central","OFF-AR-10003481","Newell 348","Corporate","Office Supplies","Art",7.872,3,0.2,0.89
"CA-2014-151498","4/22/2014","4/25/2014","First Class","DN-13690","Seattle","Washington",98115,"West","OFF-BI-10004967","Round Ring Binders","Consumer","Office Supplies","Binders",8.32,5,0.2,2.81
"CA-2014-137939","7/21/2014","7/24/2014","Second Class","PJ-19015","Long Beach","New York",11561,"East","TEC-PH-10003589","invisibleSHIELD by ZAGG Smudge-Free Screen Protector","Consumer","Technology","Phones",89.95,5,0,43.18
"US-2014-117793","8/24/2014","8/30/2014","Standard Class","MA-17560","Sheboygan","Wisconsin",53081,"Central","OFF-LA-10002945","Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White","Home Office","Office Supplies","Labels",25.2,4,0,11.59
"US-2014-117793","8/24/2014","8/30/2014","Standard Class","MA-17560","Sheboygan","Wisconsin",53081,"Central","OFF-LA-10003537","Avery 515","Home Office","Office Supplies","Labels",37.59,3,0,17.67
"US-2014-117793","8/24/2014","8/30/2014","Standard Class","MA-17560","Sheboygan","Wisconsin",53081,"Central","OFF-ST-10002406","Pizazz Global Quick File","Home Office","Office Supplies","Storage",14.97,1,0,4.19
